monto,hora,distancia_km,ingreso_mensual,fraude
3376500.0,6,157.77,28097000.0,1
5058500.0,7,434.7,14637000.0,0
3918300.0,9,444.23,16055000.0,1
159300.0,2,345.38,14406000.0,1
3945700.0,10,439.59,21458000.0,0
703100.0,16,117.62,9597000.0,1
9283000.0,17,984.78,15346000.0,0
2716000.0,16,434.5,29545000.0,1
283400.0,18,851.76,27877000.0,1
4200200.0,7,631.07,13518000.0,1
7232100.0,8,788.19,1197000.0,1
9529200.0,21,85.71,17908000.0,0
4067300.0,5,971.49,14752000.0,0
3666000.0,10,13.97,27423000.0,0
837400.0,22,712.04,8182000.0,1
9923000.0,5,188.04,5744000.0,0
408900.0,13,224.65,11422000.0,0
371900.0,12,645.27,19135000.0,0
150100.0,16,902.9,29634000.0,1
6846200.0,22,557.52,7822000.0,1
2678400.0,7,359.95,20919000.0,0
8486000.0,22,308.37,8660000.0,0
7526500.0,1,898.42,6632000.0,1
7952200.0,6,181.39,8169000.0,0
1653100.0,16,341.55,21687000.0,0
6827900.0,2,813.39,4401000.0,0
9674400.0,6,797.81,19351000.0,1
8382300.0,21,460.57,2383000.0,0
2033100.0,4,695.98,29152000.0,0
584200.0,18,965.91,23120000.0,0
5006900.0,14,737.12,5883000.0,1
2146800.0,9,481.41,4550000.0,0
188000.0,7,147.65,2159000.0,1
1714400.0,21,66.76,21107000.0,0
3769400.0,9,171.49,17350000.0,0
6682800.0,21,430.55,29376000.0,1
1645800.0,9,176.23,7291000.0,0
2177100.0,15,831.87,9328000.0,1
1867600.0,4,63.62,10811000.0,1
7962100.0,11,228.11,18176000.0,0
2073100.0,0,592.48,26511000.0,1
1158000.0,10,931.73,3875000.0,1
8440000.0,4,108.81,11268000.0,0
7046900.0,6,644.51,19906000.0,1
1380900.0,17,851.98,9462000.0,0
2948800.0,13,929.36,15815000.0,1
9443000.0,21,383.73,23410000.0,0
2014300.0,6,534.69,18036000.0,1
8069000.0,17,959.86,26627000.0,1
4938100.0,18,152.7,25259000.0,1
7794400.0,21,281.01,28355000.0,0
3150200.0,11,568.88,10771000.0,0
3980600.0,9,235.68,5187000.0,1
1252800.0,1,118.0,12344000.0,1
6886400.0,6,230.04,18794000.0,0
9600100.0,1,650.79,2507000.0,0
3595100.0,3,172.73,27276000.0,0
3816100.0,2,255.7,19936000.0,0
7421400.0,12,834.0,19834000.0,1
6696300.0,18,368.29,9820000.0,0
7700000.0,11,351.72,6214000.0,1
1569400.0,4,104.23,18703000.0,0
8303300.0,8,539.3,24514000.0,0
9127400.0,11,772.3,13933000.0,1
6789400.0,13,414.96,19428000.0,0
358600.0,10,783.96,3733000.0,1
5701900.0,23,424.53,16821000.0,1
4663400.0,9,484.78,4767000.0,1
9393500.0,3,878.23,7614000.0,1
5500600.0,13,262.31,5655000.0,1
4664200.0,9,415.17,4027000.0,0
4733200.0,23,937.87,25784000.0,0
2729100.0,21,857.34,24718000.0,0
9636000.0,2,304.47,13521000.0,1
6595600.0,15,750.36,20768000.0,0
7073100.0,20,249.64,16343000.0,1
6264700.0,13,598.75,27890000.0,1
1695200.0,18,213.38,4894000.0,1
6873400.0,14,123.36,12345000.0,0
2049000.0,19,571.83,17255000.0,0
1377000.0,15,496.79,1320000.0,0
4434600.0,21,883.7,28833000.0,0
5118800.0,12,801.2,5172000.0,1
5423400.0,15,787.36,5371000.0,1
9375400.0,8,851.15,8769000.0,1
3493600.0,15,56.32,26280000.0,0
7236300.0,21,589.43,27858000.0,0
3134100.0,17,614.02,10717000.0,0
7859700.0,7,683.03,2080000.0,1
6387900.0,5,310.86,13011000.0,0
4385300.0,18,600.56,12061000.0,1
4091700.0,0,232.89,17896000.0,0
4543500.0,2,219.57,2105000.0,1
5633000.0,7,759.73,25828000.0,1
8293300.0,18,381.86,10446000.0,0
2225700.0,18,161.32,16892000.0,0
3113800.0,0,791.8,12829000.0,1
7315900.0,4,335.35,29611000.0,0
3927100.0,3,923.31,12475000.0,1
6397000.0,6,811.91,16778000.0,1
9842300.0,18,70.62,12626000.0,1
5174700.0,20,230.34,26963000.0,1
8549900.0,4,737.38,10422000.0,1
212500.0,12,470.98,3250000.0,1
6521700.0,12,690.47,18988000.0,0
6513500.0,21,238.78,9226000.0,1
5359200.0,18,372.43,24761000.0,0
816000.0,12,759.04,4468000.0,1
2482200.0,12,158.66,29469000.0,1
5967100.0,18,138.06,5887000.0,0
346600.0,15,620.89,27777000.0,1
5142400.0,0,505.45,7518000.0,0
5550900.0,20,318.47,24600000.0,1
9884700.0,10,120.63,5588000.0,0
9717800.0,10,449.62,19746000.0,1
5825200.0,15,949.06,10883000.0,1
9098800.0,21,381.9,26589000.0,0
6150800.0,16,340.29,14377000.0,0
5696100.0,15,589.96,24187000.0,1
3875200.0,2,921.56,3697000.0,1
7740900.0,6,948.87,29388000.0,1
1611000.0,23,371.81,20367000.0,1
1853400.0,11,155.72,23654000.0,0
6523100.0,22,413.73,9741000.0,0
7450800.0,2,492.34,21297000.0,1
850100.0,17,59.49,26542000.0,0
9924700.0,9,941.71,25268000.0,0
7933400.0,12,702.33,18816000.0,1
2174800.0,6,805.97,12267000.0,1
7635100.0,14,636.87,11827000.0,1
1582100.0,3,137.04,20175000.0,1
7816200.0,3,801.02,23887000.0,0
2935100.0,22,11.67,27830000.0,0
1985800.0,17,709.87,3875000.0,1
3735400.0,17,479.37,23735000.0,1
5832400.0,15,798.47,16657000.0,1
5871400.0,23,997.2,11293000.0,1
3518300.0,17,542.1,3554000.0,0
7409100.0,19,445.45,25935000.0,1
4771900.0,20,70.48,16201000.0,0
4391600.0,10,300.47,7507000.0,0
6808500.0,19,475.26,1929000.0,1
7135600.0,11,257.38,13102000.0,0
9750000.0,3,667.27,9744000.0,0
651700.0,9,912.34,28624000.0,0
9621700.0,2,413.11,18929000.0,0
2166700.0,7,678.5,3951000.0,0
1222400.0,16,781.54,9614000.0,1
6659000.0,11,646.23,6128000.0,0
2422100.0,3,819.03,9369000.0,0
6499700.0,12,560.7,4949000.0,1
4498000.0,11,709.03,16324000.0,0
9727000.0,2,799.78,13989000.0,0
7694800.0,1,493.46,23982000.0,0
4520100.0,7,558.89,8078000.0,0
6715700.0,21,542.6,2121000.0,1
462300.0,22,148.58,20312000.0,1
5227000.0,6,833.46,27867000.0,1
8187400.0,8,590.36,3033000.0,1
5048100.0,16,672.17,24991000.0,1
4216600.0,19,428.22,4556000.0,0
2566500.0,9,374.16,19164000.0,0
4602800.0,15,864.54,12570000.0,0
7801100.0,16,519.34,25248000.0,1
7135500.0,23,125.84,7361000.0,0
1339500.0,19,270.54,18207000.0,0
3273500.0,3,319.47,20238000.0,1
3960500.0,22,888.46,5138000.0,0
4076600.0,18,374.79,1604000.0,1
9622200.0,5,106.83,16189000.0,0
8098400.0,11,523.28,1077000.0,1
2609700.0,21,718.94,14871000.0,0
6418500.0,0,336.53,27052000.0,1
2378400.0,12,533.27,13637000.0,0
4424900.0,11,476.05,14660000.0,1
5912200.0,22,984.86,23243000.0,0
4116500.0,21,212.53,20237000.0,0
4935200.0,2,374.53,8278000.0,0
5212700.0,4,101.85,16535000.0,1
1305600.0,12,341.71,18925000.0,0
2647700.0,0,185.08,3008000.0,0
5734200.0,16,483.14,19934000.0,0
6001800.0,0,754.78,29449000.0,0
9363000.0,8,847.34,22660000.0,0
345500.0,9,138.25,5964000.0,0
9218800.0,12,998.97,29107000.0,1
1396600.0,12,958.81,24588000.0,0
7330100.0,22,292.53,4957000.0,0
4322400.0,22,603.43,14400000.0,1
9936100.0,14,387.36,22859000.0,1
2028100.0,8,539.8,25847000.0,1
500700.0,2,442.2,21087000.0,0
5626500.0,4,662.56,10261000.0,0
7502700.0,2,880.39,15685000.0,0
8202600.0,3,288.49,6190000.0,1
9094800.0,23,776.29,10820000.0,1
7026100.0,6,52.47,6980000.0,1
9947600.0,21,495.65,28634000.0,0
382600.0,17,379.44,25789000.0,0
3546900.0,3,192.63,23571000.0,0
1084700.0,5,938.99,9479000.0,1
7167400.0,21,247.5,12833000.0,1
4760200.0,17,116.03,18648000.0,0
5369700.0,3,275.39,3359000.0,1
2876700.0,14,451.93,26910000.0,0
8796400.0,13,595.38,24139000.0,0
4724700.0,12,740.88,9043000.0,1
78100.0,13,985.32,7229000.0,1
1777300.0,3,281.1,17398000.0,0
6030900.0,19,3.88,14298000.0,0
6394700.0,23,714.55,11194000.0,0
7731700.0,12,955.51,22144000.0,1
2100600.0,23,579.34,10897000.0,1
1148000.0,8,464.49,14689000.0,1
4409800.0,7,21.65,13126000.0,0
780600.0,4,479.41,14394000.0,0
6474900.0,11,4.04,27371000.0,1
8431400.0,11,754.42,8252000.0,1
4238400.0,9,807.93,25743000.0,0
532300.0,21,539.09,7866000.0,0
9307500.0,18,73.44,19171000.0,1
9431700.0,12,788.37,19178000.0,1
3434400.0,7,933.39,14078000.0,1
7444200.0,7,423.94,26348000.0,1
1991200.0,15,75.12,13250000.0,0
7864100.0,11,532.47,20076000.0,1
954600.0,23,278.97,8529000.0,0
7095500.0,3,851.49,12875000.0,0
2719400.0,0,49.47,5537000.0,0
5055900.0,9,688.84,3268000.0,0
6333200.0,3,729.51,3220000.0,1
8430300.0,18,697.1,17448000.0,1
4649200.0,23,314.12,12071000.0,0
5042300.0,10,991.41,1842000.0,0
1834800.0,0,669.67,14805000.0,0
3607600.0,20,294.43,24419000.0,0
4969200.0,16,18.0,20534000.0,1
4254400.0,11,43.7,28178000.0,1
5579100.0,10,276.83,13456000.0,0
9853300.0,10,629.99,4725000.0,0
1008200.0,20,917.56,15309000.0,1
4743800.0,22,989.1,18326000.0,1
46400.0,14,783.15,23651000.0,0
1201500.0,14,890.24,3362000.0,1
2638800.0,4,313.8,28582000.0,0
9439400.0,17,218.23,3894000.0,0
8558700.0,21,726.81,4303000.0,0
16000.0,20,574.16,8757000.0,0
7217900.0,23,559.23,27987000.0,0
1030600.0,5,492.27,20494000.0,0
5304200.0,22,282.66,20539000.0,0
3753600.0,3,906.92,4306000.0,0
8182300.0,21,272.73,21013000.0,0
5021200.0,7,762.27,8447000.0,0
7458800.0,11,355.61,8715000.0,1
7224800.0,17,254.77,15653000.0,1
9066900.0,1,602.86,25209000.0,0
6763700.0,8,247.39,5577000.0,0
6530100.0,16,458.15,9345000.0,1
3667900.0,23,71.72,2072000.0,1
5223200.0,3,755.66,14001000.0,0
1297200.0,10,175.54,7213000.0,1
7864700.0,11,267.56,26857000.0,1
409700.0,19,379.63,4010000.0,0
1232100.0,18,791.35,22663000.0,0
4222300.0,15,629.75,27218000.0,1
4355100.0,13,270.28,24130000.0,1
9787900.0,20,876.89,6128000.0,1
6491900.0,10,159.46,23257000.0,0
4415100.0,5,37.57,5012000.0,0
9519800.0,23,172.61,11103000.0,1
9601100.0,9,739.84,6422000.0,0
5680500.0,9,942.7,12178000.0,1
2867800.0,0,368.81,21288000.0,0
4151400.0,0,220.4,4195000.0,1
9233000.0,0,879.45,23636000.0,0
6585300.0,6,456.89,20931000.0,0
2789400.0,13,558.8,21759000.0,0
4975400.0,5,599.77,16517000.0,0
6996100.0,15,787.12,14443000.0,1
4170000.0,8,307.04,22844000.0,0
5936900.0,19,722.88,28888000.0,1
9967900.0,17,197.98,15703000.0,1
1352200.0,1,922.63,3428000.0,1
6793700.0,1,896.71,17693000.0,0
8722300.0,19,637.21,18871000.0,1
5370000.0,23,463.39,11852000.0,0
4929300.0,9,536.59,13497000.0,1
3238100.0,10,675.41,25561000.0,0
5265600.0,23,679.81,1831000.0,0
7527600.0,1,160.05,21714000.0,1
7667400.0,3,530.85,11271000.0,0
6367300.0,8,961.1,26330000.0,1
6280900.0,20,588.32,18743000.0,0
8045100.0,12,353.35,10275000.0,0
892400.0,3,520.7,8324000.0,0
5521500.0,21,3.2,16257000.0,0
9827500.0,19,914.54,8612000.0,0
3375200.0,5,542.77,15322000.0,1
7782700.0,17,402.73,23303000.0,0
4404900.0,3,296.03,10219000.0,0
2927300.0,7,691.59,5543000.0,1
3861300.0,6,8.21,3404000.0,1
8196800.0,4,289.19,24421000.0,1
6201800.0,11,890.04,21002000.0,1
7499500.0,17,240.82,20696000.0,1
3555100.0,3,758.59,27732000.0,1
3013000.0,22,556.95,8651000.0,1
1868700.0,12,439.01,19427000.0,1
9759600.0,9,215.49,14709000.0,1
3692200.0,20,82.7,4335000.0,1
7954300.0,10,952.16,3021000.0,0
3890500.0,1,223.78,21001000.0,1
5480800.0,9,44.01,26333000.0,0
8643600.0,1,661.07,28736000.0,0
2079800.0,18,685.45,26313000.0,1
5446400.0,2,12.43,6378000.0,0
2443400.0,2,390.79,15955000.0,0
9830200.0,23,311.69,12006000.0,0
9208200.0,0,956.21,9963000.0,1
4618900.0,20,612.9,13389000.0,1
2747000.0,10,685.68,20094000.0,1
6138500.0,5,438.34,5577000.0,0
8656600.0,15,904.24,1362000.0,1
6465900.0,15,938.71,26349000.0,0
8392100.0,4,889.17,21788000.0,1
8361600.0,0,596.91,8735000.0,1
1552600.0,22,140.52,13325000.0,0
4807700.0,16,87.73,27835000.0,1
2483800.0,12,888.56,28110000.0,1
567800.0,19,343.31,26785000.0,1
968800.0,0,23.51,12921000.0,1
9660000.0,13,873.46,22482000.0,1
8499300.0,8,552.91,10686000.0,1
9015000.0,17,936.85,24847000.0,1
1633800.0,7,803.35,8310000.0,0
2682100.0,3,717.16,16639000.0,1
2683700.0,20,90.08,6965000.0,0
4335900.0,21,628.91,3065000.0,0
8313500.0,0,878.32,28359000.0,1
5502500.0,12,712.47,25956000.0,0
5903200.0,4,102.52,25515000.0,0
8502700.0,20,724.65,22633000.0,0
3809300.0,21,921.35,27073000.0,0
8711100.0,17,438.62,9015000.0,0
9910700.0,10,342.4,7140000.0,1
4913300.0,12,863.42,5056000.0,0
6574200.0,7,644.72,6851000.0,0
7942000.0,21,137.87,15830000.0,0
2038100.0,14,914.4,2944000.0,1
3672600.0,9,344.74,24654000.0,0
492000.0,2,48.11,8373000.0,1
9504500.0,4,420.99,16319000.0,1
4605800.0,15,210.34,23161000.0,0
4866700.0,0,859.43,8686000.0,1
730400.0,22,667.28,26309000.0,0
8846500.0,18,959.96,27911000.0,1
3630300.0,22,231.2,18279000.0,0
2209500.0,0,419.4,28278000.0,1
4212000.0,17,482.09,23329000.0,0
4301300.0,17,576.9,12328000.0,1
6154600.0,5,230.13,26877000.0,0
4971700.0,18,883.95,4164000.0,1
2800700.0,17,546.49,26098000.0,0
1288300.0,20,872.89,17106000.0,0
1369800.0,20,443.07,7174000.0,0
5961400.0,7,175.51,22555000.0,1
7252300.0,17,962.4,24870000.0,0
1094700.0,0,659.72,18665000.0,1
5616700.0,5,810.13,6748000.0,1
7739800.0,23,224.31,26371000.0,1
433100.0,20,911.22,18729000.0,0
7941900.0,18,904.65,9123000.0,0
2007300.0,15,734.79,21870000.0,0
7961600.0,11,894.34,8981000.0,1
6063800.0,1,408.18,4867000.0,1
6305300.0,11,534.38,1982000.0,1
1145300.0,12,545.11,26474000.0,0
8716000.0,17,728.48,2280000.0,0
3968500.0,3,322.59,27941000.0,0
3844200.0,16,313.57,18862000.0,0
8581200.0,13,438.28,1928000.0,0
2737700.0,6,351.89,25701000.0,1
8559200.0,9,459.88,7057000.0,0
2170700.0,19,530.85,1552000.0,1
9269800.0,18,293.56,15439000.0,0
3043900.0,16,997.57,11897000.0,1
8610200.0,12,389.61,5001000.0,0
319500.0,0,535.81,24710000.0,0
5043800.0,14,82.38,16993000.0,1
7626200.0,6,674.08,29630000.0,1
2997300.0,9,441.09,15544000.0,0
689400.0,0,578.12,15475000.0,0
3790300.0,2,127.96,4696000.0,1
5462400.0,11,956.54,5151000.0,1
499700.0,4,236.46,26828000.0,0
1780900.0,16,553.66,9787000.0,1
5856600.0,4,439.33,10101000.0,0
5846200.0,3,803.08,12808000.0,0
7131200.0,11,220.07,2132000.0,1
3017800.0,12,807.62,21858000.0,0
5451100.0,21,901.3,10175000.0,1
7115300.0,15,116.78,9389000.0,1
6325900.0,23,337.55,6210000.0,1
7417600.0,4,868.35,6612000.0,1
695800.0,3,260.1,7940000.0,1
6483700.0,21,127.3,10353000.0,1
1890300.0,14,628.54,13591000.0,0
3948900.0,17,430.68,19912000.0,1
4632700.0,15,882.73,8352000.0,0
1251600.0,18,168.94,2622000.0,0
1456300.0,12,267.62,24839000.0,1
969400.0,13,588.78,9537000.0,0
2615200.0,5,165.11,20630000.0,1
7180500.0,1,375.96,4466000.0,1
3097000.0,17,284.77,16984000.0,1
5440000.0,23,554.04,10049000.0,1
8936600.0,23,17.05,6524000.0,1
1927900.0,5,579.48,24719000.0,0
3104800.0,9,214.54,23206000.0,0
5846000.0,9,236.0,8390000.0,0
135700.0,9,855.69,13478000.0,1
6304000.0,17,408.26,5436000.0,0
1361000.0,15,489.29,15706000.0,1
9479100.0,17,33.58,13660000.0,1
9404100.0,2,296.9,19148000.0,0
3681200.0,23,256.98,18220000.0,1
4357000.0,4,569.83,21379000.0,0
6638400.0,19,825.85,27171000.0,0
5509500.0,22,676.88,17375000.0,1
9594100.0,20,743.28,20187000.0,0
8835100.0,21,362.12,29875000.0,0
8539700.0,1,516.25,29322000.0,1
4780200.0,14,420.91,27008000.0,1
5336300.0,8,491.52,27253000.0,1
1712900.0,0,383.49,29722000.0,0
8427700.0,4,853.14,1614000.0,1
4193100.0,7,475.3,20256000.0,1
7142400.0,5,296.11,25046000.0,1
2859000.0,3,158.16,19626000.0,0
8625000.0,8,472.87,24099000.0,1
5425400.0,15,359.37,9059000.0,0
5153800.0,10,149.98,29901000.0,1
4960000.0,22,290.45,17412000.0,0
202000.0,8,922.79,3112000.0,0
6380400.0,19,462.27,9894000.0,1
3611900.0,9,552.36,3403000.0,0
5952700.0,14,367.7,20386000.0,0
7663800.0,2,170.13,21116000.0,0
3787200.0,15,473.11,16448000.0,0
1166800.0,2,899.47,22877000.0,1
5553200.0,20,173.82,9308000.0,1
4493200.0,5,421.97,3320000.0,0
2357300.0,8,700.67,3541000.0,1
6929700.0,19,548.49,20251000.0,0
8735100.0,7,525.71,19861000.0,0
7448700.0,14,158.92,27985000.0,1
7925300.0,15,798.34,25077000.0,0
5397700.0,8,30.87,7243000.0,1
8385100.0,12,777.81,22541000.0,0
9516000.0,17,678.94,25276000.0,1
5010500.0,20,83.62,27162000.0,0
6788500.0,2,219.04,15397000.0,1
1325700.0,11,907.86,21883000.0,0
6601800.0,11,317.76,26072000.0,1
7211100.0,18,564.48,3752000.0,0
7899100.0,15,692.99,29003000.0,0
9998800.0,8,898.84,9395000.0,0
9049700.0,6,308.54,5140000.0,0
1280500.0,6,760.32,23946000.0,0
5148200.0,16,161.98,27583000.0,1
5974800.0,3,662.99,8674000.0,1
575900.0,18,979.52,25013000.0,0
8854600.0,3,398.12,24415000.0,0
9887500.0,20,155.6,14678000.0,1
2857100.0,12,880.37,9233000.0,1
1609100.0,4,411.9,23824000.0,0
9481800.0,10,290.05,6114000.0,1
4174300.0,5,500.29,27305000.0,1
2963300.0,4,914.68,3535000.0,0
1127900.0,4,570.85,22690000.0,1
9043500.0,17,432.77,11750000.0,1
1026500.0,21,943.26,23395000.0,0
6659500.0,22,723.58,12937000.0,0
1872100.0,0,888.94,27298000.0,1
2906400.0,8,260.66,1166000.0,0
7336900.0,19,466.82,24382000.0,0
7959000.0,22,257.89,3071000.0,1
2610500.0,19,252.14,22677000.0,1
2530000.0,11,799.58,20907000.0,0
2982200.0,16,946.19,11776000.0,1
5294100.0,22,131.83,25571000.0,1
5726700.0,13,692.5,23963000.0,1
7269100.0,15,647.13,22133000.0,0
1048600.0,17,568.55,25738000.0,0
6275700.0,1,315.73,25613000.0,1
1984800.0,3,431.17,15130000.0,0
2443700.0,2,186.95,10069000.0,0
277800.0,2,352.54,20692000.0,1
361700.0,16,361.47,23505000.0,1
4142000.0,16,570.03,17102000.0,0
4081200.0,5,203.63,28256000.0,0
2087300.0,13,373.64,24095000.0,0
9815100.0,21,697.87,11151000.0,1
9064200.0,9,741.54,24864000.0,0
6556500.0,15,667.53,3081000.0,1
1898400.0,11,542.07,2127000.0,1
3668000.0,13,463.0,13507000.0,1
5838800.0,18,862.3,11529000.0,0
320900.0,23,705.54,9344000.0,1
2873900.0,21,816.69,11400000.0,0
2367500.0,13,48.32,15383000.0,1
462000.0,16,311.37,29977000.0,1
4498700.0,19,642.89,24731000.0,0
8788900.0,12,803.83,7002000.0,1
3858800.0,4,460.29,17220000.0,1
7880100.0,15,355.22,28394000.0,1
6936700.0,9,441.14,13591000.0,0
5650200.0,16,161.81,6016000.0,1
4277000.0,11,560.47,21589000.0,1
3127900.0,14,534.57,24313000.0,0
7951500.0,11,979.62,1692000.0,0
2863700.0,0,182.95,14442000.0,0
312900.0,7,915.66,1085000.0,1
6241000.0,18,688.61,4503000.0,0
9920200.0,3,976.6,15800000.0,0
7257700.0,20,511.58,10664000.0,1
4497000.0,18,367.4,26122000.0,0
8602700.0,13,704.31,16603000.0,1
8637800.0,7,59.69,6631000.0,1
5073200.0,1,575.88,29503000.0,1
3639000.0,11,849.07,6835000.0,0
1948000.0,4,262.32,29446000.0,1
7292700.0,6,484.84,20911000.0,0
1624600.0,18,714.46,21594000.0,1
2591900.0,5,942.7,15329000.0,0
6174200.0,11,738.8,17239000.0,1
6201400.0,20,47.02,21515000.0,0
9927600.0,15,829.56,25748000.0,0
987500.0,17,595.97,4278000.0,0
6307700.0,0,534.23,10910000.0,0
6342800.0,14,103.43,3557000.0,1
4922900.0,20,93.79,12583000.0,0
5930400.0,14,372.42,17226000.0,1
6611000.0,10,598.46,7354000.0,0
9545900.0,22,852.11,6162000.0,1
4031700.0,12,546.44,25904000.0,0
3183900.0,22,159.99,4517000.0,0
2531900.0,16,709.06,25146000.0,0
723500.0,12,327.29,29188000.0,0
7831700.0,0,818.03,11715000.0,0
3268500.0,14,691.89,28499000.0,0
5376200.0,21,154.86,24685000.0,0
6630900.0,21,684.61,27355000.0,1
3292400.0,6,796.48,11179000.0,0
5712600.0,16,31.54,3516000.0,0
4732300.0,14,539.57,18392000.0,1
2168400.0,2,246.42,22348000.0,0
2487600.0,19,709.24,18958000.0,1
8362900.0,1,800.85,8560000.0,0
5495400.0,9,147.11,27323000.0,1
4045200.0,10,265.55,10970000.0,1
991800.0,21,442.62,29985000.0,0
1061200.0,1,764.71,9438000.0,1
3560000.0,7,909.34,9533000.0,0
6405900.0,4,581.19,2212000.0,0
1226000.0,8,111.24,20550000.0,0
6791900.0,7,197.58,22171000.0,0
368100.0,16,220.14,18427000.0,1
5904900.0,23,814.47,6358000.0,1
3563900.0,3,892.35,11086000.0,1
398400.0,1,144.44,29322000.0,0
8548400.0,5,924.16,29564000.0,0
3282900.0,21,477.35,17941000.0,1
9553000.0,15,869.85,27739000.0,1
224200.0,7,925.11,15962000.0,1
7755700.0,21,350.74,9368000.0,1
9869000.0,9,66.11,19332000.0,1
4635100.0,22,133.03,21871000.0,1
5789200.0,2,415.78,4608000.0,1
6154000.0,2,845.81,16470000.0,1
2141200.0,19,779.67,17017000.0,0
7473900.0,19,471.36,7082000.0,0
8171500.0,14,340.72,7936000.0,1
8962200.0,23,148.78,14166000.0,0
6888900.0,19,764.5,20563000.0,1
1421800.0,0,583.9,9858000.0,0
1064300.0,8,846.2,13913000.0,1
3808500.0,17,929.71,14162000.0,1
6571300.0,17,747.62,27302000.0,1
2324800.0,18,719.81,10826000.0,1
6784000.0,23,870.63,18063000.0,0
5417100.0,21,712.64,4680000.0,0
5799000.0,5,216.43,22752000.0,0
6099100.0,20,121.29,15695000.0,1
8533800.0,14,658.02,22638000.0,0
9988600.0,23,710.97,29296000.0,0
817200.0,5,133.03,18724000.0,0
8778100.0,14,222.9,12141000.0,0
9792500.0,14,40.86,5076000.0,1
2589300.0,2,44.39,15377000.0,1
750100.0,12,887.0,15810000.0,0
2033600.0,20,933.04,6862000.0,0
3725900.0,1,1.42,20144000.0,1
6267700.0,12,874.99,14508000.0,1
5308000.0,15,745.67,15564000.0,0
2059300.0,23,204.48,19190000.0,0
795800.0,23,433.84,23852000.0,1
245500.0,8,791.34,23623000.0,1
7064000.0,4,499.66,28176000.0,0
5026000.0,12,233.25,1222000.0,1
2831000.0,20,54.17,17760000.0,0
5076500.0,12,205.22,23536000.0,0
1935400.0,11,798.46,21901000.0,1
6757100.0,3,578.15,28414000.0,0
3642500.0,8,746.62,20093000.0,1
5412600.0,22,794.26,10060000.0,1
3227600.0,4,58.35,29730000.0,0
7525900.0,2,36.57,18429000.0,1
9120500.0,20,752.91,19337000.0,0
4138100.0,17,605.12,4251000.0,1
7292200.0,11,779.07,14402000.0,0
3331600.0,23,612.47,4590000.0,1
2124500.0,14,967.77,9264000.0,1
1157900.0,11,331.44,1866000.0,0
6702000.0,22,235.19,10429000.0,1
8943400.0,3,669.73,29825000.0,1
3117000.0,14,342.38,12641000.0,1
4473100.0,10,848.27,1467000.0,0
4865100.0,5,548.19,29317000.0,0
2391700.0,2,903.7,12019000.0,0
8732700.0,22,405.04,8683000.0,1
6183400.0,0,887.24,22849000.0,1
7632200.0,18,429.32,23585000.0,1
5724400.0,12,145.44,22942000.0,1
5915100.0,0,295.79,7936000.0,1
7047500.0,6,837.11,29252000.0,0
9635200.0,4,389.08,19352000.0,1
8019800.0,10,433.25,3887000.0,0
6682100.0,2,821.26,10936000.0,0
7915100.0,17,146.87,19167000.0,0
4547000.0,21,272.7,8094000.0,1
9236600.0,17,301.85,3365000.0,0
2056200.0,14,685.08,14268000.0,0
5670400.0,17,429.7,8607000.0,1
9134300.0,16,41.31,19112000.0,0
1090200.0,5,462.86,16509000.0,0
2116600.0,22,392.46,2873000.0,1
4478700.0,19,692.89,21561000.0,0
9077000.0,7,508.19,2312000.0,0
3828000.0,12,48.3,19178000.0,1
4446800.0,7,180.58,24203000.0,1
1012200.0,1,63.62,29722000.0,1
9758400.0,4,291.97,19790000.0,1
7715300.0,15,959.73,26755000.0,1
6189100.0,22,903.79,13482000.0,0
6612700.0,16,832.64,6092000.0,1
6377700.0,12,503.88,23761000.0,0
8231900.0,1,853.5,23741000.0,1
4472100.0,15,436.91,26327000.0,1
9211000.0,0,908.46,17640000.0,0
2476800.0,12,818.49,6287000.0,1
2041600.0,9,646.32,12302000.0,1
8502500.0,11,259.95,4981000.0,1
3700400.0,17,660.5,1214000.0,0
2980100.0,0,706.29,6755000.0,1
1394800.0,16,223.18,3429000.0,0
8262800.0,8,857.93,23932000.0,0
8443700.0,19,556.87,19445000.0,1
6815300.0,22,578.0,14248000.0,1
8148800.0,21,78.69,28310000.0,1
8555500.0,17,659.6,9680000.0,0
391000.0,20,685.96,6000000.0,1
5528200.0,8,532.82,27796000.0,1
7945500.0,17,253.84,22820000.0,1
8547500.0,5,194.1,13149000.0,1
6564600.0,9,924.4,29795000.0,1
3893500.0,18,38.33,5972000.0,0
7205300.0,23,149.33,12480000.0,1
7104600.0,6,363.0,11929000.0,0
1723300.0,19,160.45,4602000.0,0
2525000.0,22,372.19,6483000.0,0
4514700.0,9,470.34,9834000.0,1
8976800.0,16,189.48,1339000.0,1
3496700.0,18,76.17,18351000.0,1
4553700.0,16,523.19,26197000.0,0
6360700.0,14,769.13,2255000.0,0
6873000.0,3,592.4,15771000.0,0
2889200.0,1,78.5,8151000.0,0
737900.0,21,567.56,26768000.0,0
8705600.0,10,374.61,11249000.0,1
604900.0,5,573.27,10993000.0,0
9488000.0,8,618.47,13477000.0,1
3092600.0,14,892.18,4028000.0,0
2951300.0,5,408.42,2416000.0,1
3559600.0,23,848.15,4593000.0,1
624600.0,10,397.19,2147000.0,1
7252100.0,18,38.98,2495000.0,1
6556500.0,8,352.64,19437000.0,1
1627400.0,19,220.47,5274000.0,1
1533000.0,0,214.03,22612000.0,1
