monto,hora,distancia_km,ingreso_mensual,fraude
95000.0,20,0.83,8108000.0,0
22900.0,20,6.76,5588000.0,0
74300.0,19,3.97,12359000.0,0
379000.0,19,4.83,5950000.0,0
25700.0,16,2.06,2204000.0,0
26300.0,17,3.09,1612000.0,0
408000.0,14,2.1,5479000.0,0
146400.0,19,7.49,6812000.0,0
205100.0,9,7.58,3268000.0,0
9500.0,18,8.26,4784000.0,0
11300.0,8,1.71,1635000.0,1
83500.0,22,3.21,3799000.0,0
169800.0,1,1.77,3336000.0,0
284100.0,18,2.12,10342000.0,0
42300.0,19,2.94,5058000.0,0
32200.0,8,8.92,1424000.0,0
43400.0,20,4.14,3209000.0,0
7800.0,20,8.9,1424000.0,0
20500.0,19,3.6,3299000.0,0
123700.0,6,5.2,16944000.0,0
688900.0,15,3.33,9358000.0,0
35000.0,15,8.48,5708000.0,0
50900.0,14,6.68,3050000.0,0
17900.0,21,7.93,3104000.0,0
126300.0,21,2.33,4918000.0,0
46100.0,12,2.24,1877000.0,0
23000.0,0,7.96,3992000.0,0
495000.0,7,3.44,14067000.0,0
7600.0,18,4.86,1424000.0,0
70000.0,13,6.4,1891000.0,0
75900.0,15,3.0,1887000.0,0
11400.0,15,122.76,3170000.0,0
82900.0,11,1.23,9939000.0,0
146900.0,11,0.76,7932000.0,0
1583100.0,13,1.99,2480000.0,0
13200.0,22,0.68,2194000.0,0
143200.0,12,3.55,1424000.0,0
28800.0,0,3.13,5190000.0,0
36000.0,10,65.89,1424000.0,0
63500.0,17,1.93,1424000.0,0
83500.0,11,1.78,2840000.0,0
39400.0,13,10.95,1424000.0,0
59200.0,15,4.76,7484000.0,0
19700.0,13,3.44,2113000.0,0
74900.0,22,1.09,1424000.0,0
1331900.0,21,1.58,6796000.0,0
8800.0,16,4.6,1424000.0,0
6200.0,13,3.43,1490000.0,0
10600.0,20,4.39,2861000.0,0
73400.0,9,5.45,11347000.0,0
36700.0,9,1.38,6084000.0,0
71300.0,16,15.3,1939000.0,0
389900.0,20,2.61,10723000.0,0
100100.0,11,4.18,2927000.0,0
94800.0,13,2.22,8754000.0,0
13800.0,19,124.03,1424000.0,0
25900.0,18,15.28,1424000.0,0
118200.0,22,5.65,4168000.0,0
5700.0,19,4.31,1524000.0,0
8400.0,11,1.3,2331000.0,0
3194100.0,12,256.36,1424000.0,1
96000.0,8,2.95,3664000.0,0
51000.0,19,2.9,6812000.0,0
4300.0,19,1.12,1424000.0,0
134200.0,22,5.26,3452000.0,0
610200.0,17,1.86,12432000.0,0
160200.0,14,105.43,2678000.0,0
175800.0,19,1.39,8180000.0,0
92700.0,21,2.43,7932000.0,0
22900.0,12,7.77,2777000.0,0
43300.0,8,10.47,7844000.0,0
9300.0,14,2.22,1424000.0,0
475400.0,11,7.13,7894000.0,0
61700.0,20,4.32,5984000.0,0
8200.0,12,2.12,2128000.0,0
59800.0,16,5.66,5646000.0,0
10000.0,14,1.28,1424000.0,0
4600.0,19,1.81,1424000.0,0
12700.0,15,5.44,1757000.0,0
8500.0,20,0.59,1424000.0,0
8200.0,19,7.96,1810000.0,0
50600.0,16,0.61,1424000.0,0
10800.0,12,2.34,6690000.0,0
43000.0,7,2.04,3623000.0,0
5000.0,20,1.17,1424000.0,0
169600.0,11,12.18,2991000.0,0
42700.0,18,38.82,3334000.0,0
33300.0,16,6.47,6085000.0,0
15500.0,9,2.72,2107000.0,0
138800.0,10,21.69,5953000.0,0
31400.0,11,5.61,1424000.0,0
31100.0,15,1.06,1457000.0,0
133900.0,21,961.43,4453000.0,0
5400.0,19,6.1,1424000.0,0
563400.0,18,6.64,11340000.0,0
39900.0,18,2.28,4448000.0,0
39900.0,7,2.05,2639000.0,0
25800.0,7,16.58,3263000.0,0
13300.0,16,13.3,10078000.0,0
162400.0,20,3.25,4265000.0,0
183600.0,9,3.1,16397000.0,0
44300.0,11,5.48,3330000.0,0
29000.0,19,9.93,1843000.0,0
72800.0,17,3.82,12422000.0,0
958000.0,18,8.47,18214000.0,0
46400.0,10,2.6,3910000.0,0
154800.0,9,0.92,3545000.0,0
8800.0,11,33.05,1424000.0,0
103700.0,16,3.52,15228000.0,0
139200.0,15,6.96,3965000.0,0
119200.0,17,141.17,3830000.0,0
47100.0,10,13.14,1713000.0,0
28500.0,11,2.13,2088000.0,0
19200.0,17,3.37,1972000.0,0
8100.0,13,57.4,2339000.0,0
4500.0,22,3.97,1424000.0,0
35000.0,20,3.36,3000000.0,0
43100.0,7,1.75,2222000.0,0
10600.0,21,4.34,1424000.0,0
23000.0,15,4.34,5763000.0,0
208000.0,13,12.59,8033000.0,0
30600.0,18,11.57,1424000.0,0
93200.0,22,1.22,4835000.0,0
28000.0,17,2.38,8904000.0,0
183700.0,12,5.06,6716000.0,0
61600.0,15,1.37,1540000.0,0
20700.0,12,1.34,1603000.0,0
227900.0,12,5.45,6580000.0,0
3300.0,15,1.94,1424000.0,0
16100.0,18,2.52,1529000.0,0
26800.0,17,1.58,1808000.0,0
13100.0,19,4.22,1424000.0,0
7600.0,21,1.86,1424000.0,0
1681500.0,15,6.31,1645000.0,0
14400.0,14,2.27,1424000.0,0
86300.0,21,0.95,4577000.0,0
109700.0,11,1.99,2975000.0,0
178400.0,22,0.56,13763000.0,0
5000.0,17,5.06,7500000.0,0
25900.0,12,137.86,2330000.0,0
41700.0,12,6.11,1424000.0,0
77400.0,18,148.97,5837000.0,0
2800.0,21,0.32,5058000.0,0
8000.0,18,1.86,1424000.0,0
12900.0,16,3.24,4254000.0,0
106800.0,12,10.69,8108000.0,0
22800.0,18,1.75,1424000.0,0
54600.0,18,4.74,7894000.0,0
2613100.0,8,27.46,18272000.0,0
13800.0,12,2.63,2050000.0,0
114200.0,7,3.02,4743000.0,0
275900.0,22,9.12,6827000.0,0
27600.0,12,6.0,1550000.0,0
12000.0,14,8.21,1424000.0,0
14900.0,15,3.57,4765000.0,0
3900.0,0,16.71,1424000.0,0
36500.0,9,3.85,2180000.0,0
167500.0,2,2.35,3630000.0,0
77100.0,22,2.19,14156000.0,0
13600.0,11,2.22,5646000.0,0
37000.0,20,2.69,1900000.0,0
52700.0,17,6.1,1877000.0,0
17500.0,22,6.82,1424000.0,0
5900.0,17,30.67,1684000.0,0
28400.0,21,0.65,4752000.0,0
83900.0,21,7.03,1424000.0,0
658100.0,17,1.64,11496000.0,0
17300.0,15,3.36,2656000.0,0
152600.0,10,390.41,11368000.0,0
11800.0,16,3.99,1424000.0,0
39100.0,16,2.35,3151000.0,0
11700.0,16,5.51,2688000.0,0
11900.0,8,2.35,1424000.0,0
70100.0,22,0.83,10592000.0,0
14200.0,13,5.03,1684000.0,0
76300.0,19,8.23,4374000.0,0
92500.0,16,56.35,3843000.0,0
35000.0,10,6.33,1753000.0,0
205300.0,8,6.07,9613000.0,0
68100.0,14,6.4,4109000.0,0
242500.0,23,15.49,13907000.0,0
488600.0,11,2.16,5850000.0,0
48400.0,8,2.22,5938000.0,0
97400.0,18,14.95,9083000.0,0
30400.0,12,2.78,2168000.0,0
24600.0,11,4.96,1424000.0,0
315200.0,21,3.25,3367000.0,0
39800.0,10,2.34,3641000.0,0
31100.0,12,3.06,2465000.0,0
126300.0,13,145.43,5728000.0,0
24700.0,14,1.96,1424000.0,0
8800.0,17,2.02,1424000.0,0
73400.0,10,7.63,4177000.0,0
9000.0,13,3.85,1424000.0,0
79600.0,16,2.26,1504000.0,0
29900.0,18,7.8,7200000.0,0
11200.0,15,3.73,1877000.0,0
212400.0,17,0.52,5303000.0,0
12700.0,13,2.27,1424000.0,0
24500.0,12,3.27,3801000.0,0
336500.0,13,21.42,9188000.0,0
36700.0,19,4.38,2467000.0,0
72300.0,22,3.74,5270000.0,0
17500.0,12,4.1,6368000.0,0
13400.0,13,6.2,1424000.0,0
42400.0,15,3.72,1433000.0,0
52400.0,19,2.15,2677000.0,0
20700.0,8,1.86,1424000.0,0
6000.0,15,8.24,1424000.0,0
145400.0,19,6.61,1424000.0,0
99000.0,16,0.97,5115000.0,0
27900.0,13,2.27,2568000.0,0
274500.0,15,1.82,44917000.0,0
1032000.0,19,5.27,20040000.0,0
72800.0,20,0.93,4713000.0,0
74000.0,10,1102.64,2516000.0,0
210100.0,9,4.73,8108000.0,0
5300.0,18,3.18,1424000.0,0
30400.0,19,2.99,6027000.0,0
856800.0,9,4.09,12671000.0,0
3500.0,19,4.21,1424000.0,0
73600.0,14,6.89,1424000.0,0
3300.0,17,6.01,1424000.0,0
5500.0,20,2.6,1424000.0,0
26100.0,19,2.59,2467000.0,0
25600.0,20,2.25,4090000.0,0
24900.0,16,3.7,2571000.0,0
3100.0,14,8.98,1424000.0,0
29000.0,14,4.36,2549000.0,0
8400.0,16,2.91,1424000.0,0
7900.0,13,4.97,1643000.0,0
16000.0,17,1.75,1424000.0,0
23900.0,23,4.34,1587000.0,0
106200.0,18,1.88,3868000.0,0
143900.0,19,4.2,5054000.0,0
9400.0,21,9.65,5272000.0,0
88500.0,22,2.95,10430000.0,0
173900.0,7,12.24,3332000.0,0
7700.0,21,5.14,1430000.0,0
104100.0,7,1.11,10808000.0,0
256100.0,9,5.86,3608000.0,0
16600.0,9,3.77,1825000.0,0
208800.0,9,0.95,3811000.0,0
230600.0,11,1.38,20583000.0,0
272600.0,21,1.7,6197000.0,0
182700.0,21,7.12,9640000.0,0
3000.0,20,5.63,1426000.0,0
22200.0,21,1.78,1576000.0,0
235200.0,19,2.7,8742000.0,0
38100.0,13,5.36,10028000.0,0
4400.0,8,8.77,1902000.0,0
22000.0,10,2.43,3947000.0,0
3200.0,0,4.69,2163000.0,0
20300.0,20,8.39,1813000.0,0
12400.0,21,2.97,1424000.0,0
56200.0,17,3.66,2076000.0,0
11900.0,13,3.2,1424000.0,0
28900.0,10,1.01,1424000.0,0
50600.0,20,4.04,13810000.0,0
7500.0,12,110.88,1424000.0,0
45600.0,17,4.2,10915000.0,0
11700.0,15,1.76,5409000.0,0
24900.0,17,17.2,1834000.0,0
28400.0,12,3.31,1727000.0,0
52500.0,20,2.09,1856000.0,0
6100.0,11,2.66,2132000.0,0
7100.0,11,7.34,3255000.0,0
45700.0,14,13.28,1424000.0,0
29700.0,23,5.68,6712000.0,0
1801300.0,3,152.26,4177000.0,1
100900.0,9,88.98,6027000.0,0
32000.0,19,2.61,1424000.0,0
202100.0,22,3.28,12164000.0,0
15100.0,11,1.8,2154000.0,0
6200.0,12,1.14,1538000.0,0
18700.0,18,14.6,2443000.0,0
226100.0,21,1.34,3841000.0,0
20100.0,12,6.19,1424000.0,0
10200.0,14,5.88,1424000.0,0
11600.0,11,3.58,1424000.0,0
56500.0,14,1.81,1424000.0,0
263400.0,22,2.84,8060000.0,0
112500.0,18,114.62,4359000.0,0
111500.0,10,5.89,7484000.0,0
1165100.0,10,6.15,10396000.0,0
3200.0,14,10.04,1424000.0,0
138100.0,11,4.24,7464000.0,0
48600.0,9,0.61,1424000.0,0
730000.0,19,9.78,1424000.0,0
23400.0,19,2.13,1424000.0,0
33900.0,0,1.87,2554000.0,0
22200.0,15,0.85,3755000.0,0
14300.0,16,1.34,4109000.0,0
170000.0,16,3.95,5984000.0,0
360400.0,21,1.57,15722000.0,0
36600.0,20,1.77,1424000.0,0
22700.0,18,3.24,1424000.0,0
61100.0,16,2.14,10109000.0,0
76900.0,16,1.6,4168000.0,0
505100.0,14,6.9,10379000.0,0
63200.0,18,11.71,2611000.0,0
248200.0,20,12.6,2110000.0,0
100600.0,18,4.5,17276000.0,0
89100.0,12,120.92,1724000.0,0
109400.0,16,1.95,2347000.0,0
7800.0,12,3.4,1613000.0,0
11300.0,14,7.81,1424000.0,0
20900.0,14,7.32,2172000.0,0
30900.0,7,7.69,1424000.0,0
20900.0,17,4.41,2301000.0,0
75100.0,11,1.43,2112000.0,0
25600.0,21,12.77,1713000.0,0
29500.0,16,3.2,5465000.0,0
16852200.0,2,290.7,7159000.0,1
72100.0,14,44.62,7844000.0,0
39500.0,12,0.91,2436000.0,0
18000.0,9,17.18,1424000.0,0
3700.0,9,3.03,2235000.0,0
9000.0,16,2.49,1424000.0,0
43800.0,21,4.65,2222000.0,1
12500.0,9,0.65,1424000.0,0
10700.0,23,4.29,3548000.0,0
13700.0,9,1.94,1424000.0,0
47900.0,20,17.53,3428000.0,0
85600.0,6,0.77,2838000.0,0
174500.0,9,5.48,6034000.0,0
3900.0,19,9.19,2585000.0,0
1881800.0,10,6.05,2674000.0,0
22200.0,8,34.81,1424000.0,0
31300.0,12,4.39,12091000.0,0
29300.0,17,3.6,4231000.0,0
8900.0,10,14.77,3577000.0,0
9600.0,17,1.26,3030000.0,0
125100.0,18,5.58,5513000.0,0
30600.0,19,1.48,1424000.0,0
6700.0,19,9.64,5019000.0,0
87700.0,18,10.28,4959000.0,0
13400.0,23,3.89,1424000.0,0
14000.0,17,15.26,1424000.0,0
13000.0,8,6.2,1940000.0,0
2100.0,22,4.53,1424000.0,0
8800.0,10,1.79,2571000.0,0
26800.0,9,0.97,3346000.0,0
38800.0,12,3.92,2131000.0,0
38300.0,15,5.03,2888000.0,0
180100.0,15,6.26,1991000.0,0
111000.0,21,3.89,22459000.0,0
8722400.0,14,14.84,7329000.0,0
1900.0,23,15.91,1424000.0,0
60100.0,11,0.83,3160000.0,0
97100.0,14,9.5,2770000.0,0
851400.0,3,16.25,3776000.0,1
21800.0,16,2.79,5526000.0,0
259400.0,20,31.6,11491000.0,0
7800.0,19,12.48,1887000.0,0
27500.0,22,11.43,1825000.0,0
108500.0,17,26.59,3152000.0,0
136200.0,20,1.16,9176000.0,0
56100.0,11,4.38,4868000.0,0
72700.0,12,9.85,1890000.0,0
72100.0,13,0.58,1424000.0,0
24700.0,10,6.65,4891000.0,0
455900.0,9,2.16,4360000.0,0
207500.0,6,10.29,4842000.0,0
7100.0,22,1.51,1660000.0,0
104300.0,21,2.62,2698000.0,0
3900.0,20,0.61,1643000.0,0
20100.0,9,25.48,1705000.0,0
207200.0,21,14.84,14363000.0,0
81200.0,16,2.67,2124000.0,0
18700.0,12,10.75,1424000.0,0
12700.0,11,6.91,1424000.0,0
14900.0,21,7.15,2050000.0,0
62600.0,19,1.41,3288000.0,0
36800.0,18,7.91,10166000.0,0
371200.0,23,2.08,17272000.0,0
130500.0,11,1.41,1424000.0,0
2700.0,18,0.76,1424000.0,0
149000.0,14,3.92,7135000.0,0
15900.0,9,7.37,2239000.0,0
13300.0,10,1.29,2063000.0,0
64800.0,18,1.95,7074000.0,0
10100.0,19,4.32,2230000.0,0
15000.0,13,1.5,6062000.0,0
112200.0,11,145.78,3398000.0,0
79800.0,11,2.6,14363000.0,0
30700.0,1,10.88,4424000.0,0
116400.0,12,7.45,4335000.0,0
1800.0,12,1.91,1424000.0,0
16700.0,16,3.0,3555000.0,0
305900.0,21,10.58,3106000.0,0
63500.0,14,1.01,13390000.0,0
26200.0,9,13.58,3555000.0,0
50200.0,18,10.04,5552000.0,0
69600.0,8,9.44,1991000.0,0
200700.0,21,1.5,4577000.0,0
23300.0,9,3.05,3545000.0,0
24600.0,6,26.45,1424000.0,0
3713900.0,6,291.09,5115000.0,1
10600.0,10,1.99,1643000.0,0
168900.0,13,2.33,9987000.0,0
59000.0,21,8.76,2866000.0,0
54100.0,19,2.29,3612000.0,0
172300.0,17,11.6,7435000.0,0
51000.0,9,4.0,4467000.0,0
13900.0,20,0.88,1877000.0,0
21800.0,5,2.74,1951000.0,0
194700.0,22,5.29,5290000.0,0
276800.0,11,2.25,6919000.0,0
58100.0,17,5.16,1628000.0,0
2900.0,12,31.14,1424000.0,0
31300.0,20,2.86,4477000.0,0
94800.0,15,4.77,8904000.0,0
14500.0,7,5.04,2009000.0,0
17000.0,16,0.98,3121000.0,0
5600.0,10,736.36,1424000.0,0
194300.0,17,2.74,4347000.0,0
37600.0,13,5.26,3384000.0,0
230200.0,12,2.35,6294000.0,0
9800.0,23,96.94,1596000.0,0
359500.0,21,1.99,6147000.0,0
673000.0,10,6.29,11309000.0,0
32800.0,9,13.04,7639000.0,0
184900.0,14,1.57,2732000.0,0
166200.0,17,2.55,4638000.0,0
27800.0,18,5.81,9470000.0,0
13400.0,10,271.78,1816000.0,1
23800.0,20,2.28,12769000.0,0
36100.0,19,4.0,1424000.0,0
192700.0,19,11.62,4068000.0,0
17000.0,9,2.74,1951000.0,0
128200.0,18,4.38,2418000.0,0
23100.0,20,6.07,1424000.0,0
73800.0,22,28.51,11349000.0,0
4200.0,11,37.76,1424000.0,0
117600.0,19,12.42,2511000.0,0
12400.0,19,75.84,2991000.0,0
182400.0,6,1.45,9625000.0,0
5400.0,4,11.47,1424000.0,0
34200.0,11,1.58,8803000.0,0
1400.0,12,1.3,1424000.0,0
522000.0,19,1.86,11746000.0,0
66800.0,11,10.88,3720000.0,0
85800.0,16,5.05,5005000.0,0
13100.0,18,3.68,5115000.0,0
53000.0,12,5.58,4911000.0,0
62300.0,15,2.98,5125000.0,0
56900.0,11,8.6,1424000.0,0
13000.0,20,6.23,1882000.0,0
71900.0,19,3.88,2649000.0,0
74000.0,11,2.43,1424000.0,0
11100.0,9,3.95,1520000.0,0
44500.0,17,800.41,1630000.0,0
115500.0,19,1.39,20040000.0,0
101400.0,20,7.49,6603000.0,0
4100.0,21,2.06,1424000.0,0
85100.0,0,1.88,5559000.0,0
15200.0,10,3.43,3447000.0,0
201600.0,9,8.9,5469000.0,0
30700.0,10,1.41,1689000.0,0
22900.0,17,4.94,1424000.0,0
58400.0,7,4.26,1496000.0,0
43700.0,16,2.13,4167000.0,0
13600.0,21,6.72,3193000.0,0
105700.0,15,9.2,5093000.0,0
32000.0,21,2.57,1424000.0,0
13200.0,10,126.06,3099000.0,0
2200.0,15,2.57,1424000.0,0
21600.0,9,2.14,1984000.0,0
5542400.0,12,8.47,9432000.0,0
71300.0,11,0.9,8113000.0,0
20100.0,9,1.36,1446000.0,0
37600.0,9,4.92,1798000.0,0
4500.0,14,6.83,2862000.0,0
488000.0,15,4.49,7916000.0,0
16000.0,11,1.23,1722000.0,0
63700.0,19,6.6,12210000.0,0
65800.0,11,10.33,2030000.0,0
113800.0,17,5.72,16397000.0,0
27100.0,21,134.74,1424000.0,0
47400.0,18,3.75,2796000.0,0
92700.0,16,1.25,2246000.0,0
5400.0,11,8.57,1424000.0,0
76400.0,20,5.35,1745000.0,0
26200.0,13,9.83,2205000.0,0
10300.0,14,12.01,2270000.0,0
19500.0,15,1.95,1424000.0,0
34900.0,13,1.23,6153000.0,0
254400.0,13,2.04,1424000.0,0
111100.0,10,5.97,9358000.0,0
9400.0,8,22.4,3240000.0,0
4700.0,12,0.86,1424000.0,0
9600.0,20,17.07,3577000.0,0
169700.0,19,2.33,9548000.0,0
61400.0,21,0.9,24777000.0,0
8300.0,21,1.01,5488000.0,0
59800.0,12,36.55,5845000.0,0
15700.0,12,8.43,1890000.0,0
18000.0,14,4.29,3455000.0,0
95500.0,8,1.56,2741000.0,0
49500.0,17,2.3,2541000.0,0
593000.0,12,116.75,12919000.0,0
14600.0,12,1.33,1863000.0,0
26500.0,20,3.41,1652000.0,0
166100.0,18,1.45,5244000.0,0
8900.0,7,3.79,1569000.0,0
322100.0,20,2.59,19503000.0,0
59300.0,8,7.29,5728000.0,0
44700.0,16,6.31,4875000.0,0
27000.0,15,2.03,6153000.0,0
32000.0,12,1.25,7925000.0,0
251400.0,18,1.35,12220000.0,0
246100.0,13,13.82,12091000.0,0
27900.0,15,10.29,1997000.0,0
10500.0,18,14.18,2439000.0,0
51200.0,13,2.9,1424000.0,0
6100.0,9,0.98,10468000.0,0
28700.0,17,1.21,6380000.0,0
8500.0,7,1.54,1424000.0,0
56300.0,17,3.12,4597000.0,0
344800.0,14,1.74,3399000.0,0
237700.0,17,3.46,12349000.0,0
32400.0,12,117.95,1424000.0,0
12300.0,22,3.02,1424000.0,0
78200.0,15,10.15,1693000.0,0
19900.0,21,56.36,1832000.0,0
2770100.0,22,27.93,13121000.0,1
4017100.0,9,7.84,5488000.0,0
47100.0,21,12.74,2024000.0,0
66600.0,10,4.39,7932000.0,0
40300.0,11,2.64,4478000.0,0
20300.0,17,12.1,1424000.0,0
68600.0,9,6.26,1616000.0,0
18274100.0,16,200.13,8251000.0,1
11900.0,12,48.51,5559000.0,0
107400.0,11,3.97,7511000.0,0
145800.0,21,6.09,7380000.0,0
34100.0,12,3.56,4109000.0,0
352200.0,11,2.23,6213000.0,0
77100.0,14,6.01,8754000.0,0
32800.0,12,8.64,1424000.0,0
75500.0,12,5.38,1456000.0,0
151700.0,9,5.53,6178000.0,0
17400.0,8,16.84,1612000.0,0
140600.0,22,0.97,2878000.0,0
326700.0,20,8.01,4669000.0,0
24600.0,12,6.09,7794000.0,0
66200.0,14,5.04,3012000.0,0
40100.0,8,12.13,1424000.0,0
46500.0,10,0.59,3229000.0,0
200600.0,21,1.16,1664000.0,0
60900.0,13,4.35,1488000.0,0
110700.0,13,215.76,4233000.0,0
49700.0,0,0.46,4256000.0,0
66300.0,10,33.04,5953000.0,0
15800.0,19,14.15,1978000.0,0
506500.0,23,76.02,3254000.0,1
169500.0,16,5.47,11330000.0,0
109700.0,14,3.22,5270000.0,0
36500.0,12,115.56,4067000.0,0
28600.0,8,1.9,5416000.0,0
84500.0,22,3.42,2556000.0,0
40900.0,8,26.72,2862000.0,0
56200.0,9,117.98,2175000.0,0
12300.0,10,3.26,1852000.0,0
16800.0,18,132.11,2207000.0,0
53100.0,13,6.45,2257000.0,0
42200.0,1,37.01,2154000.0,0
159400.0,9,3.56,4841000.0,0
49200.0,17,19.82,2684000.0,0
79200.0,14,1.11,4010000.0,0
104800.0,19,5.45,1424000.0,0
251400.0,21,7.88,1424000.0,1
9700.0,17,5.66,5015000.0,0
133900.0,21,3.39,18363000.0,0
36800.0,10,16.58,7141000.0,0
32400.0,11,13.75,3517000.0,0
30500.0,19,13.55,1572000.0,0
186200.0,20,2.42,2838000.0,0
3300.0,12,0.8,1720000.0,0
12200.0,1,5.85,2678000.0,0
95900.0,0,3.18,7038000.0,0
40500.0,23,72.72,4166000.0,0
63300.0,20,2.11,3299000.0,0
1481800.0,16,2.64,3290000.0,1
17600.0,11,2.96,4707000.0,0
23500.0,23,3.49,2205000.0,0
213400.0,15,3.82,10922000.0,0
7500.0,8,3.12,2755000.0,0
16300.0,9,5.66,4252000.0,0
593800.0,17,6.6,1762000.0,0
32400.0,17,7.4,3097000.0,0
45000.0,20,88.22,2392000.0,0
882000.0,7,2.32,10076000.0,0
21700.0,14,2.64,3170000.0,0
28300.0,21,55.96,1587000.0,0
36500.0,22,2.53,2128000.0,0
8100.0,18,1.6,2154000.0,0
25300.0,18,1.73,1424000.0,0
3600.0,17,2.02,2381000.0,0
187900.0,11,1.58,16654000.0,0
39000.0,19,1436.81,3000000.0,0
9500.0,14,3.91,3152000.0,0
14300.0,16,8.46,1904000.0,0
39000.0,18,60.99,5222000.0,0
2400.0,20,7.57,1589000.0,0
11000.0,9,8.88,1424000.0,0
93700.0,13,5.25,7232000.0,0
15200.0,16,6.68,2409000.0,0
6800.0,8,6.65,1905000.0,0
49200.0,18,7.33,7894000.0,0
14900.0,13,19.27,2233000.0,0
9300.0,12,2.25,1424000.0,0
21400.0,15,0.47,4464000.0,0
3800.0,21,0.26,1424000.0,0
10366600.0,5,298.36,8108000.0,1
42100.0,9,5.52,2512000.0,0
5200.0,18,2.06,1424000.0,0
12600.0,16,4.49,2656000.0,0
3900.0,17,14.77,1424000.0,0
12200.0,15,1.95,3330000.0,0
69900.0,18,19.41,8230000.0,0
160300.0,15,6.65,3656000.0,0
17500.0,19,2.72,5057000.0,0
2242700.0,16,7.97,2467000.0,0
168500.0,22,2.27,10571000.0,0
111600.0,12,5.44,9245000.0,0
16600.0,13,89.12,4605000.0,0
62300.0,19,4.58,1687000.0,0
51600.0,18,1.17,4265000.0,0
15000.0,8,3.07,3555000.0,0
32800.0,18,21.27,3402000.0,0
90100.0,18,4.95,2736000.0,0
14900.0,20,7.09,1618000.0,0
28300.0,13,21.87,1424000.0,0
52300.0,10,1.88,1424000.0,0
39900.0,17,14.76,4829000.0,0
24000.0,11,8.13,3928000.0,0
8100.0,20,6.82,1424000.0,0
5400.0,9,7.42,4009000.0,0
13200.0,17,108.5,7074000.0,0
417300.0,18,19.35,4868000.0,1
2700.0,19,3.93,1424000.0,0
126400.0,16,5.98,2983000.0,0
771900.0,21,219.0,1424000.0,1
50100.0,20,2.35,2748000.0,0
25300.0,21,4.1,1424000.0,0
368200.0,17,1.51,4918000.0,0
43500.0,19,1.09,1424000.0,0
10000.0,9,1.25,1424000.0,0
8900.0,12,1.59,1424000.0,0
9700.0,16,3.71,2803000.0,0
184000.0,20,0.76,4320000.0,0
188000.0,21,3.03,7380000.0,0
10500.0,21,8.52,5102000.0,0
15300.0,13,1.58,9038000.0,0
96700.0,11,17.59,9296000.0,0
42900.0,15,9.01,2765000.0,0
23300.0,21,8.4,3384000.0,0
73000.0,22,4.07,8904000.0,0
12100.0,10,3.37,4290000.0,0
244600.0,16,12.16,45589000.0,0
298600.0,17,4.7,5022000.0,0
28400.0,13,79.82,5181000.0,0
15400.0,19,3.99,1424000.0,0
83500.0,7,5.03,2921000.0,0
89800.0,20,5.89,4016000.0,0
53300.0,7,4.1,1550000.0,0
95700.0,21,2.1,1693000.0,0
76400.0,23,102.51,2281000.0,0
16600.0,14,4.68,1855000.0,0
18200.0,19,3.18,2875000.0,0
89500.0,9,2.79,8118000.0,0
39000.0,14,2.35,17276000.0,0
49200.0,15,2.68,11349000.0,0
64100.0,14,0.94,1569000.0,0
878300.0,11,2.18,10166000.0,0
14600.0,11,3.46,2890000.0,0
156000.0,16,3.18,31871000.0,0
30500.0,20,4.43,3080000.0,0
134400.0,21,9.19,14777000.0,0
10400.0,14,2.47,1816000.0,0
16800.0,20,2.26,1693000.0,0
30400.0,10,4.02,2492000.0,0
10300.0,10,6.79,2180000.0,0
11600.0,20,1046.38,2620000.0,0
65500.0,16,3.5,5695000.0,0
47400.0,11,122.65,4186000.0,0
380300.0,9,10.78,11330000.0,0
10300.0,11,8.03,1950000.0,0
70800.0,10,6.29,1756000.0,0
30300.0,11,6.35,2445000.0,0
29100.0,21,0.87,2032000.0,0
56700.0,15,4.19,6919000.0,0
6200.0,12,103.19,1497000.0,0
36900.0,8,1.18,1424000.0,0
37600.0,19,1.95,9338000.0,0
2100.0,12,134.87,4743000.0,0
467500.0,1,10.62,9670000.0,0
39700.0,13,1.73,2763000.0,0
13100.0,14,3.25,2392000.0,0
33800.0,16,5.35,9552000.0,0
184800.0,23,1.4,11621000.0,0
28500.0,9,2.57,2770000.0,0
2664500.0,2,830.62,1424000.0,1
46600.0,19,2.86,1424000.0,0
160600.0,18,10.6,7795000.0,0
1441700.0,15,4.19,10750000.0,0
10100.0,10,4.06,1424000.0,0
96500.0,6,7.8,10368000.0,0
23700.0,15,0.88,5510000.0,0
35500.0,16,1216.97,7743000.0,0
17500.0,17,8.48,1424000.0,0
2400.0,11,2.14,1687000.0,0
14800.0,18,1.61,1424000.0,0
18500.0,11,3.47,2232000.0,0
66100.0,10,3.18,3985000.0,0
112300.0,23,130.33,5991000.0,0
37700.0,20,2.54,2917000.0,0
18400.0,13,2.78,2678000.0,0
55600.0,21,4.21,2232000.0,0
8900.0,0,3.5,1722000.0,0
13600.0,12,11.98,1424000.0,0
15700.0,22,1.22,2189000.0,0
84700.0,21,55.25,5279000.0,0
2657300.0,13,92.19,1424000.0,1
1385700.0,9,1.33,10368000.0,0
15800.0,2,4.19,5887000.0,0
116200.0,6,6.68,2778000.0,0
56700.0,16,2.67,4029000.0,0
3500.0,15,6.66,1424000.0,0
2000.0,21,2.2,1424000.0,0
5935400.0,13,5.79,5938000.0,0
11500.0,15,17.54,1424000.0,0
